ALGORITMO,NPROC,QUANTUM,RODADA,TME
../main_sjf,90,20,28,19841.633333
../main_sjf,90,20,29,21874.722222
../main_sjf,90,20,30,21313.666667
../main_sjf,100,20,1,21038.710000
../main_sjf,100,20,2,22617.000000
../main_sjf,100,20,3,24519.410000
../main_sjf,100,20,4,21848.790000
../main_sjf,100,20,5,22474.610000
../main_sjf,100,20,6,22624.450000
../main_sjf,100,20,7,23912.900000
../main_sjf,100,20,8,29198.840000
../main_sjf,100,20,9,25954.370000
../main_sjf,100,20,10,24001.430000
../main_sjf,100,20,11,25718.480000
../main_sjf,100,20,12,24930.420000
../main_sjf,100,20,13,23637.980000
../main_sjf,100,20,14,21598.090000
../main_sjf,100,20,15,22348.180000
../main_sjf,100,20,16,22757.700000
../main_sjf,100,20,17,24802.900000
../main_sjf,100,20,18,20812.600000
../main_sjf,100,20,19,22211.300000
../main_sjf,100,20,20,22179.540000
../main_sjf,100,20,21,21355.800000
../main_sjf,100,20,22,22079.030000
../main_sjf,100,20,23,25369.750000
../main_sjf,100,20,24,23772.190000
../main_sjf,100,20,25,25613.630000
../main_sjf,100,20,26,22440.670000
../main_sjf,100,20,27,19121.190000
../main_sjf,100,20,28,21985.450000
../main_sjf,100,20,29,22344.330000
../main_sjf,100,20,30,24740.830000
../main_sjf,10,30,1,2225.800000
../main_sjf,10,30,2,1626.100000
../main_sjf,10,30,3,1373.600000
../main_sjf,10,30,4,2573.200000
../main_sjf,10,30,5,1298.700000
../main_sjf,10,30,6,2311.900000
../main_sjf,10,30,7,1602.500000
../main_sjf,10,30,8,1036.100000
../main_sjf,10,30,9,2119.400000
../main_sjf,10,30,10,1250.000000
../main_sjf,10,30,11,1465.500000
../main_sjf,10,30,12,1738.100000
../main_sjf,10,30,13,1835.500000
../main_sjf,10,30,14,1632.800000
../main_sjf,10,30,15,1429.700000
../main_sjf,10,30,16,1783.000000
../main_sjf,10,30,17,1234.100000
../main_sjf,10,30,18,1819.500000
../main_sjf,10,30,19,1697.200000
../main_sjf,10,30,20,1702.700000
../main_sjf,10,30,21,1828.900000
../main_sjf,10,30,22,1892.200000
../main_sjf,10,30,23,1397.700000
../main_sjf,10,30,24,1600.000000
../main_sjf,10,30,25,1685.700000
../main_sjf,10,30,26,1076.100000
../main_sjf,10,30,27,1397.100000
../main_sjf,10,30,28,1670.900000
../main_sjf,10,30,29,1547.500000
../main_sjf,10,30,30,1489.000000
../main_sjf,20,30,1,3329.050000
../main_sjf,20,30,2,4310.800000
../main_sjf,20,30,3,3425.550000
../main_sjf,20,30,4,2663.600000
../main_sjf,20,30,5,4162.200000
../main_sjf,20,30,6,3080.350000
../main_sjf,20,30,7,3301.950000
../main_sjf,20,30,8,2309.500000
../main_sjf,20,30,9,3239.450000
../main_sjf,20,30,10,4451.350000
../main_sjf,20,30,11,3146.150000
../main_sjf,20,30,12,3255.500000
../main_sjf,20,30,13,4075.800000
../main_sjf,20,30,14,3290.850000
../main_sjf,20,30,15,4203.950000
../main_sjf,20,30,16,3051.650000
../main_sjf,20,30,17,3407.450000
../main_sjf,20,30,18,3125.800000
../main_sjf,20,30,19,3631.550000
../main_sjf,20,30,20,2901.150000
../main_sjf,20,30,21,3216.850000
../main_sjf,20,30,22,2839.450000
../main_sjf,20,30,23,3619.050000
../main_sjf,20,30,24,2635.700000
../main_sjf,20,30,25,4460.600000
../main_sjf,20,30,26,2290.800000
../main_sjf,20,30,27,3687.250000
../main_sjf,20,30,28,3201.750000
../main_sjf,20,30,29,4223.650000
../main_sjf,20,30,30,3514.300000
../main_sjf,30,30,1,4526.000000
../main_sjf,30,30,2,5064.900000
../main_sjf,30,30,3,6133.733333
../main_sjf,30,30,4,6989.200000
../main_sjf,30,30,5,6349.000000
../main_sjf,30,30,6,5377.166667
../main_sjf,30,30,7,4984.000000
../main_sjf,30,30,8,5566.733333
../main_sjf,30,30,9,6479.400000
../main_sjf,30,30,10,6382.466667
../main_sjf,30,30,11,5242.466667
../main_sjf,30,30,12,6762.133333
../main_sjf,30,30,13,7491.366667
../main_sjf,30,30,14,4407.833333
../main_sjf,30,30,15,5246.133333
../main_sjf,30,30,16,4635.666667
../main_sjf,30,30,17,3837.033333
../main_sjf,30,30,18,6358.566667
../main_sjf,30,30,19,5570.200000
../main_sjf,30,30,20,6448.566667
../main_sjf,30,30,21,5541.766667
../main_sjf,30,30,22,5051.800000
../main_sjf,30,30,23,5520.533333
../main_sjf,30,30,24,5141.966667
../main_sjf,30,30,25,5850.100000
../main_sjf,30,30,26,5279.433333
../main_sjf,30,30,27,5226.600000
../main_sjf,30,30,28,5875.100000
../main_sjf,30,30,29,6204.533333
../main_sjf,30,30,30,4738.166667
../main_sjf,40,30,1,7504.475000
../main_sjf,40,30,2,6419.075000
../main_sjf,40,30,3,7428.250000
../main_sjf,40,30,4,7969.725000
../main_sjf,40,30,5,7425.375000
../main_sjf,40,30,6,8132.900000
../main_sjf,40,30,7,8165.225000
../main_sjf,40,30,8,7303.325000
../main_sjf,40,30,9,7098.175000
../main_sjf,40,30,10,7671.350000
../main_sjf,40,30,11,7009.500000
../main_sjf,40,30,12,6528.200000
../main_sjf,40,30,13,6303.500000
../main_sjf,40,30,14,7824.650000
../main_sjf,40,30,15,7456.475000
../main_sjf,40,30,16,7304.450000
../main_sjf,40,30,17,7520.025000
../main_sjf,40,30,18,7724.550000
../main_sjf,40,30,19,6577.675000
../main_sjf,40,30,20,5311.850000
../main_sjf,40,30,21,7064.675000
../main_sjf,40,30,22,7672.525000
../main_sjf,40,30,23,6376.475000
../main_sjf,40,30,24,7457.325000
../main_sjf,40,30,25,6754.450000
../main_sjf,40,30,26,8275.725000
../main_sjf,40,30,27,7461.800000
../main_sjf,40,30,28,7645.775000
../main_sjf,40,30,29,7215.425000
../main_sjf,40,30,30,7398.525000
../main_sjf,50,30,1,9828.360000
../main_sjf,50,30,2,8736.780000
../main_sjf,50,30,3,10598.140000
../main_sjf,50,30,4,10555.980000
../main_sjf,50,30,5,10117.320000
../main_sjf,50,30,6,9104.960000
../main_sjf,50,30,7,8623.520000
../main_sjf,50,30,8,10560.280000
../main_sjf,50,30,9,9241.920000
../main_sjf,50,30,10,8549.280000
../main_sjf,50,30,11,7805.260000
../main_sjf,50,30,12,8811.920000
../main_sjf,50,30,13,7748.360000
../main_sjf,50,30,14,10163.600000
../main_sjf,50,30,15,9216.620000
../main_sjf,50,30,16,8076.300000
../main_sjf,50,30,17,11407.820000
../main_sjf,50,30,18,7799.060000
../main_sjf,50,30,19,9564.600000
../main_sjf,50,30,20,7624.900000
../main_sjf,50,30,21,10498.440000
../main_sjf,50,30,22,7316.940000
../main_sjf,50,30,23,7681.540000
../main_sjf,50,30,24,8136.060000
../main_sjf,50,30,25,8388.100000
../main_sjf,50,30,26,8325.200000
../main_sjf,50,30,27,8182.520000
../main_sjf,50,30,28,8613.700000
../main_sjf,50,30,29,9547.820000
../main_sjf,50,30,30,10232.140000
../main_sjf,60,30,1,8530.033333
../main_sjf,60,30,2,12747.966667
../main_sjf,60,30,3,12898.550000
../main_sjf,60,30,4,10222.316667
../main_sjf,60,30,5,12285.533333
../main_sjf,60,30,6,10481.483333
../main_sjf,60,30,7,10691.133333
../main_sjf,60,30,8,9571.900000
../main_sjf,60,30,9,11659.550000
../main_sjf,60,30,10,13170.733333
../main_sjf,60,30,11,12770.966667
../main_sjf,60,30,12,11075.433333
../main_sjf,60,30,13,11116.400000
../main_sjf,60,30,14,11680.450000
../main_sjf,60,30,15,11372.000000
../main_sjf,60,30,16,9858.100000
../main_sjf,60,30,17,10426.183333
../main_sjf,60,30,18,13098.616667
../main_sjf,60,30,19,10466.583333
../main_sjf,60,30,20,11265.533333
../main_sjf,60,30,21,13450.250000
../main_sjf,60,30,22,10611.816667
../main_sjf,60,30,23,10734.033333
../main_sjf,60,30,24,11488.183333
../main_sjf,60,30,25,11179.050000
../main_sjf,60,30,26,12981.733333
../main_sjf,60,30,27,10786.416667
../main_sjf,60,30,28,12234.950000
../main_sjf,60,30,29,10891.200000
../main_sjf,60,30,30,10145.616667
../main_sjf,70,30,1,13021.228571
../main_sjf,70,30,2,14625.171429
../main_sjf,70,30,3,12292.800000
../main_sjf,70,30,4,13097.357143
../main_sjf,70,30,5,13813.042857
../main_sjf,70,30,6,12755.285714
../main_sjf,70,30,7,14793.271429
../main_sjf,70,30,8,12469.157143
../main_sjf,70,30,9,13314.728571
../main_sjf,70,30,10,12135.442857
../main_sjf,70,30,11,13086.314286
../main_sjf,70,30,12,12106.771429
../main_sjf,70,30,13,13968.814286
../main_sjf,70,30,14,12718.285714
../main_sjf,70,30,15,12726.371429
../main_sjf,70,30,16,14620.785714
../main_sjf,70,30,17,11689.657143
../main_sjf,70,30,18,12933.271429
../main_sjf,70,30,19,14818.400000
../main_sjf,70,30,20,18875.528571
../main_sjf,70,30,21,12169.800000
../main_sjf,70,30,22,11231.214286
../main_sjf,70,30,23,12279.271429
../main_sjf,70,30,24,13768.914286
../main_sjf,70,30,25,14513.971429
../main_sjf,70,30,26,13260.685714
../main_sjf,70,30,27,12256.614286
../main_sjf,70,30,28,11740.971429
../main_sjf,70,30,29,11463.100000
../main_sjf,70,30,30,13068.442857
../main_sjf,80,30,1,13654.100000
../main_sjf,80,30,2,15028.725000
../main_sjf,80,30,3,15799.612500
../main_sjf,80,30,4,20357.862500
../main_sjf,80,30,5,13687.537500
../main_sjf,80,30,6,15127.775000
../main_sjf,80,30,7,16607.175000
../main_sjf,80,30,8,14356.712500
../main_sjf,80,30,9,14844.762500
../main_sjf,80,30,10,14298.862500
../main_sjf,80,30,11,15533.887500
../main_sjf,80,30,12,15650.937500
../main_sjf,80,30,13,14916.250000
../main_sjf,80,30,14,14689.062500
../main_sjf,80,30,15,15469.100000
../main_sjf,80,30,16,16116.012500
../main_sjf,80,30,17,15191.987500
../main_sjf,80,30,18,15728.550000
../main_sjf,80,30,19,15087.925000
../main_sjf,80,30,20,15588.887500
../main_sjf,80,30,21,14310.200000
../main_sjf,80,30,22,15921.387500
../main_sjf,80,30,23,13782.725000
../main_sjf,80,30,24,15434.375000
../main_sjf,80,30,25,14696.812500
../main_sjf,80,30,26,14248.287500
../main_sjf,80,30,27,13253.800000
../main_sjf,80,30,28,13574.200000
../main_sjf,80,30,29,15729.162500
../main_sjf,80,30,30,17205.800000
../main_sjf,90,30,1,16266.144444
../main_sjf,90,30,2,16510.855556
../main_sjf,90,30,3,19907.800000
../main_sjf,90,30,4,17849.366667
../main_sjf,90,30,5,18805.688889
../main_sjf,90,30,6,19278.588889
../main_sjf,90,30,7,17330.722222
../main_sjf,90,30,8,15315.966667
../main_sjf,90,30,9,18170.166667
../main_sjf,90,30,10,15074.233333
../main_sjf,90,30,11,16058.355556
../main_sjf,90,30,12,17568.133333
../main_sjf,90,30,13,16630.966667
../main_sjf,90,30,14,17684.155556
../main_sjf,90,30,15,17346.788889
../main_sjf,90,30,16,15988.233333
../main_sjf,90,30,17,14121.977778
../main_sjf,90,30,18,16841.811111
../main_sjf,90,30,19,16515.755556
../main_sjf,90,30,20,20028.933333
../main_sjf,90,30,21,17965.411111
../main_sjf,90,30,22,17640.111111
../main_sjf,90,30,23,19278.077778
../main_sjf,90,30,24,16871.833333
../main_sjf,90,30,25,17206.133333
../main_sjf,90,30,26,15946.011111
../main_sjf,90,30,27,16864.322222
../main_sjf,90,30,28,16009.600000
../main_sjf,90,30,29,16652.100000
../main_sjf,90,30,30,16790.066667
../main_sjf,100,30,1,19104.040000
../main_sjf,100,30,2,22454.930000
../main_sjf,100,30,3,20901.300000
../main_sjf,100,30,4,20233.590000
../main_sjf,100,30,5,18834.120000
../main_sjf,100,30,6,16964.330000
../main_sjf,100,30,7,16841.120000
../main_sjf,100,30,8,19817.180000
../main_sjf,100,30,9,21943.150000
../main_sjf,100,30,10,19003.150000
../main_sjf,100,30,11,19827.280000
../main_sjf,100,30,12,20474.850000
../main_sjf,100,30,13,17909.700000
../main_sjf,100,30,14,19457.520000
../main_sjf,100,30,15,21200.810000
../main_sjf,100,30,16,14968.560000
../main_sjf,100,30,17,18935.100000
../main_sjf,100,30,18,19949.380000
../main_sjf,100,30,19,18071.290000
../main_sjf,100,30,20,20696.900000
../main_sjf,100,30,21,20437.030000
../main_sjf,100,30,22,20642.320000
../main_sjf,100,30,23,18752.980000
../main_sjf,100,30,24,19707.660000
../main_sjf,100,30,25,18631.890000
../main_sjf,100,30,26,20641.580000
../main_sjf,100,30,27,19282.670000
../main_sjf,100,30,28,18731.910000
../main_sjf,100,30,29,17414.530000
../main_sjf,100,30,30,16224.360000
../main_ljf,10,10,1,8120.200000
../main_ljf,10,10,2,3805.500000
../main_ljf,10,10,3,5639.600000
../main_ljf,10,10,4,6598.500000
../main_ljf,10,10,5,6954.300000
../main_ljf,10,10,6,4897.400000
../main_ljf,10,10,7,3756.500000
../main_ljf,10,10,8,7674.800000
../main_ljf,10,10,9,5185.900000
../main_ljf,10,10,10,6504.600000
../main_ljf,10,10,11,6205.500000
../main_ljf,10,10,12,9283.100000
../main_ljf,10,10,13,6181.100000
../main_ljf,10,10,14,5323.900000
../main_ljf,10,10,15,6202.300000
../main_ljf,10,10,16,4395.600000
../main_ljf,10,10,17,7757.700000
../main_ljf,10,10,18,7486.400000
../main_ljf,10,10,19,5731.200000
../main_ljf,10,10,20,5086.100000
../main_ljf,10,10,21,8557.000000
../main_ljf,10,10,22,9084.100000
../main_ljf,10,10,23,5889.900000
../main_ljf,10,10,24,4437.700000
../main_ljf,10,10,25,7523.400000
../main_ljf,10,10,26,6018.100000
../main_ljf,10,10,27,6230.900000
../main_ljf,10,10,28,6055.200000
../main_ljf,10,10,29,7581.200000
../main_ljf,10,10,30,6482.000000
../main_ljf,20,10,1,11087.500000
../main_ljf,20,10,2,15321.050000
../main_ljf,20,10,3,16198.800000
../main_ljf,20,10,4,15032.200000
../main_ljf,20,10,5,17195.100000
../main_ljf,20,10,6,12197.000000
../main_ljf,20,10,7,14363.250000
../main_ljf,20,10,8,13106.300000
../main_ljf,20,10,9,15866.500000
../main_ljf,20,10,10,14190.350000
../main_ljf,20,10,11,15465.800000
../main_ljf,20,10,12,14685.700000
../main_ljf,20,10,13,11972.000000
../main_ljf,20,10,14,16182.850000
../main_ljf,20,10,15,16409.400000
../main_ljf,20,10,16,20414.250000
../main_ljf,20,10,17,15634.350000
../main_ljf,20,10,18,13636.550000
../main_ljf,20,10,19,12254.650000
../main_ljf,20,10,20,16537.050000
../main_ljf,20,10,21,12257.800000
../main_ljf,20,10,22,13685.300000
../main_ljf,20,10,23,12231.700000
../main_ljf,20,10,24,17322.150000
../main_ljf,20,10,25,13342.650000
../main_ljf,20,10,26,10477.850000
../main_ljf,20,10,27,13465.450000
../main_ljf,20,10,28,14228.300000
../main_ljf,20,10,29,17222.800000
../main_ljf,20,10,30,15218.200000
../main_ljf,30,10,1,21565.466667
../main_ljf,30,10,2,27763.700000
../main_ljf,30,10,3,26024.066667
../main_ljf,30,10,4,19291.833333
../main_ljf,30,10,5,19448.800000
../main_ljf,30,10,6,21489.033333
../main_ljf,30,10,7,23502.700000
../main_ljf,30,10,8,27778.066667
../main_ljf,30,10,9,23507.233333
../main_ljf,30,10,10,21926.300000
../main_ljf,30,10,11,23688.000000
../main_ljf,30,10,12,21850.533333
../main_ljf,30,10,13,22007.166667
../main_ljf,30,10,14,26353.300000
../main_ljf,30,10,15,21381.600000
../main_ljf,30,10,16,26434.200000
../main_ljf,30,10,17,26812.000000
../main_ljf,30,10,18,27627.300000
../main_ljf,30,10,19,22030.000000
../main_ljf,30,10,20,19657.800000
../main_ljf,30,10,21,21722.566667
../main_ljf,30,10,22,20259.833333
../main_ljf,30,10,23,21536.933333
../main_ljf,30,10,24,23222.700000
../main_ljf,30,10,25,22612.733333
../main_ljf,30,10,26,19806.633333
../main_ljf,30,10,27,19093.500000
../main_ljf,30,10,28,22401.700000
../main_ljf,30,10,29,21027.100000
../main_ljf,30,10,30,20921.600000
../main_ljf,40,10,1,30726.475000
../main_ljf,40,10,2,37273.750000
../main_ljf,40,10,3,36526.650000
../main_ljf,40,10,4,39249.400000
../main_ljf,40,10,5,34083.500000
../main_ljf,40,10,6,37964.900000
../main_ljf,40,10,7,30890.500000
../main_ljf,40,10,8,31929.975000
../main_ljf,40,10,9,31920.300000
../main_ljf,40,10,10,33435.625000
../main_ljf,40,10,11,30727.100000
../main_ljf,40,10,12,35158.700000
../main_ljf,40,10,13,32882.875000
../main_ljf,40,10,14,36766.250000
../main_ljf,40,10,15,35822.375000
../main_ljf,40,10,16,26798.250000
../main_ljf,40,10,17,29956.675000
../main_ljf,40,10,18,34025.725000
../main_ljf,40,10,19,26464.000000
../main_ljf,40,10,20,33972.750000
../main_ljf,40,10,21,31396.550000
../main_ljf,40,10,22,35035.900000
../main_ljf,40,10,23,31899.200000
../main_ljf,40,10,24,29972.550000
../main_ljf,40,10,25,30429.275000
../main_ljf,40,10,26,30285.700000
../main_ljf,40,10,27,26196.625000
../main_ljf,40,10,28,28127.050000
../main_ljf,40,10,29,28562.275000
../main_ljf,40,10,30,30023.175000
../main_ljf,50,10,1,36407.400000
../main_ljf,50,10,2,42638.440000
../main_ljf,50,10,3,49445.020000
../main_ljf,50,10,4,37953.120000
../main_ljf,50,10,5,37722.540000
../main_ljf,50,10,6,35710.740000
../main_ljf,50,10,7,34757.540000
../main_ljf,50,10,8,44106.120000
../main_ljf,50,10,9,31974.900000
../main_ljf,50,10,10,37931.500000
../main_ljf,50,10,11,38826.200000
../main_ljf,50,10,12,44982.120000
../main_ljf,50,10,13,41246.040000
../main_ljf,50,10,14,42226.040000
../main_ljf,50,10,15,44216.240000
../main_ljf,50,10,16,38389.380000
../main_ljf,50,10,17,39501.060000
../main_ljf,50,10,18,43397.220000
../main_ljf,50,10,19,39415.980000
../main_ljf,50,10,20,44629.120000
../main_ljf,50,10,21,53308.900000
../main_ljf,50,10,22,41033.320000
../main_ljf,50,10,23,38782.600000
../main_ljf,50,10,24,44220.880000
../main_ljf,50,10,25,38790.720000
../main_ljf,50,10,26,45530.020000
../main_ljf,50,10,27,44432.040000
../main_ljf,50,10,28,34506.940000
../main_ljf,50,10,29,44435.620000
../main_ljf,50,10,30,42160.640000
../main_ljf,60,10,1,45053.216667
../main_ljf,60,10,2,45535.550000
../main_ljf,60,10,3,50271.050000
../main_ljf,60,10,4,46382.116667
../main_ljf,60,10,5,44680.550000
../main_ljf,60,10,6,49801.483333
../main_ljf,60,10,7,49578.066667
../main_ljf,60,10,8,47885.633333
../main_ljf,60,10,9,44208.783333
../main_ljf,60,10,10,55959.916667
../main_ljf,60,10,11,53927.966667
../main_ljf,60,10,12,55995.233333
../main_ljf,60,10,13,49415.200000
../main_ljf,60,10,14,57082.400000
../main_ljf,60,10,15,52089.500000
../main_ljf,60,10,16,54962.666667
../main_ljf,60,10,17,53851.383333
../main_ljf,60,10,18,61972.750000
../main_ljf,60,10,19,52306.466667
../main_ljf,60,10,20,44084.033333
../main_ljf,60,10,21,56071.450000
../main_ljf,60,10,22,55939.133333
../main_ljf,60,10,23,52644.716667
../main_ljf,60,10,24,49417.800000
../main_ljf,60,10,25,46541.400000
../main_ljf,60,10,26,46589.650000
../main_ljf,60,10,27,54143.916667
../main_ljf,60,10,28,52486.850000
../main_ljf,60,10,29,53000.850000
../main_ljf,60,10,30,45612.216667
../main_ljf,70,10,1,61797.114286
../main_ljf,70,10,2,70274.928571
../main_ljf,70,10,3,54361.071429
../main_ljf,70,10,4,64106.514286
../main_ljf,70,10,5,64637.271429
../main_ljf,70,10,6,54868.700000
../main_ljf,70,10,7,62905.485714
../main_ljf,70,10,8,61405.971429
../main_ljf,70,10,9,57421.357143
../main_ljf,70,10,10,57908.371429
../main_ljf,70,10,11,50458.328571
../main_ljf,70,10,12,57631.685714
../main_ljf,70,10,13,59690.628571
../main_ljf,70,10,14,64472.428571
../main_ljf,70,10,15,54945.885714
../main_ljf,70,10,16,59763.242857
../main_ljf,70,10,17,69181.914286
../main_ljf,70,10,18,64155.885714
../main_ljf,70,10,19,69332.971429
../main_ljf,70,10,20,71045.385714
../main_ljf,70,10,21,65949.928571
../main_ljf,70,10,22,60577.871429
../main_ljf,70,10,23,52928.371429
../main_ljf,70,10,24,60560.400000
../main_ljf,70,10,25,52166.057143
../main_ljf,70,10,26,58886.871429
../main_ljf,70,10,27,65073.128571
../main_ljf,70,10,28,60627.800000
../main_ljf,70,10,29,66966.300000
../main_ljf,70,10,30,55774.357143
../main_ljf,80,10,1,60533.675000
../main_ljf,80,10,2,82253.737500
../main_ljf,80,10,3,70156.825000
../main_ljf,80,10,4,70128.537500
../main_ljf,80,10,5,77113.337500
../main_ljf,80,10,6,92542.462500
../main_ljf,80,10,7,71748.525000
../main_ljf,80,10,8,81317.000000
../main_ljf,80,10,9,76206.500000
../main_ljf,80,10,10,69797.687500
../main_ljf,80,10,11,72405.050000
../main_ljf,80,10,12,83167.537500
../main_ljf,80,10,13,89014.412500
../main_ljf,80,10,14,78804.387500
../main_ljf,80,10,15,70172.300000
../main_ljf,80,10,16,75739.787500
../main_ljf,80,10,17,71704.100000
../main_ljf,80,10,18,83815.537500
../main_ljf,80,10,19,74382.975000
../main_ljf,80,10,20,78853.287500
../main_ljf,80,10,21,76308.912500
../main_ljf,80,10,22,69365.087500
../main_ljf,80,10,23,72566.737500
../main_ljf,80,10,24,76930.912500
../main_ljf,80,10,25,69235.637500
../main_ljf,80,10,26,75984.787500
../main_ljf,80,10,27,62941.050000
../main_ljf,80,10,28,70796.837500
../main_ljf,80,10,29,66771.600000
../main_ljf,80,10,30,79227.487500
../main_ljf,90,10,1,68610.366667
../main_ljf,90,10,2,91755.200000
../main_ljf,90,10,3,84303.922222
../main_ljf,90,10,4,89440.366667
../main_ljf,90,10,5,66390.911111
../main_ljf,90,10,6,84937.788889
../main_ljf,90,10,7,84740.655556
../main_ljf,90,10,8,83361.777778
../main_ljf,90,10,9,86781.366667
../main_ljf,90,10,10,80526.866667
../main_ljf,90,10,11,79141.622222
../main_ljf,90,10,12,76237.044444
../main_ljf,90,10,13,67945.200000
../main_ljf,90,10,14,63360.933333
../main_ljf,90,10,15,86958.766667
../main_ljf,90,10,16,110121.100000
../main_ljf,90,10,17,80320.444444
../main_ljf,90,10,18,89832.844444
../main_ljf,90,10,19,101766.000000
../main_ljf,90,10,20,82692.311111
../main_ljf,90,10,21,79033.677778
../main_ljf,90,10,22,85027.522222
../main_ljf,90,10,23,86484.311111
../main_ljf,90,10,24,86606.644444
../main_ljf,90,10,25,87178.577778
../main_ljf,90,10,26,79611.644444
../main_ljf,90,10,27,90981.977778
../main_ljf,90,10,28,87085.822222
../main_ljf,90,10,29,90483.066667
../main_ljf,90,10,30,87058.488889
../main_ljf,100,10,1,91691.590000
../main_ljf,100,10,2,112090.950000
../main_ljf,100,10,3,93025.130000
../main_ljf,100,10,4,89895.170000
../main_ljf,100,10,5,90424.370000
../main_ljf,100,10,6,105505.310000
../main_ljf,100,10,7,113697.360000
../main_ljf,100,10,8,107676.290000
../main_ljf,100,10,9,88032.290000
../main_ljf,100,10,10,105132.480000
../main_ljf,100,10,11,105738.320000
../main_ljf,100,10,12,96095.280000
../main_ljf,100,10,13,112789.390000
../main_ljf,100,10,14,98393.130000
../main_ljf,100,10,15,107236.220000
../main_ljf,100,10,16,88952.190000
../main_ljf,100,10,17,95512.210000
../main_ljf,100,10,18,111381.630000
../main_ljf,100,10,19,95395.820000
../main_ljf,100,10,20,79126.130000
../main_ljf,100,10,21,101057.120000
../main_ljf,100,10,22,91531.930000
../main_ljf,100,10,23,93325.920000
../main_ljf,100,10,24,89180.960000
../main_ljf,100,10,25,83612.880000
../main_ljf,100,10,26,87823.630000
../main_ljf,100,10,27,89360.290000
../main_ljf,100,10,28,92932.110000
../main_ljf,100,10,29,100180.420000
../main_ljf,100,10,30,94876.800000
../main_ljf,10,20,1,2241.600000
../main_ljf,10,20,2,2277.800000
../main_ljf,10,20,3,5410.000000
../main_ljf,10,20,4,3473.200000
../main_ljf,10,20,5,3598.700000
../main_ljf,10,20,6,3302.300000
../main_ljf,10,20,7,3636.300000
../main_ljf,10,20,8,3484.900000
../main_ljf,10,20,9,3451.000000
../main_ljf,10,20,10,2839.200000
../main_ljf,10,20,11,2173.000000
../main_ljf,10,20,12,1866.700000
../main_ljf,10,20,13,1999.400000
../main_ljf,10,20,14,2949.100000
../main_ljf,10,20,15,2778.600000
../main_ljf,10,20,16,3297.100000
../main_ljf,10,20,17,2384.800000
../main_ljf,10,20,18,2881.300000
../main_ljf,10,20,19,3969.400000
../main_ljf,10,20,20,4493.500000
../main_ljf,10,20,21,3611.300000
../main_ljf,10,20,22,3817.300000
../main_ljf,10,20,23,4256.300000
../main_ljf,10,20,24,3256.000000
../main_ljf,10,20,25,2237.600000
../main_ljf,10,20,26,3246.300000
../main_ljf,10,20,27,2464.900000
../main_ljf,10,20,28,2831.600000
../main_ljf,10,20,29,3327.100000
../main_ljf,10,20,30,2742.000000
../main_ljf,20,20,1,9045.700000
../main_ljf,20,20,2,8322.150000
../main_ljf,20,20,3,9935.950000
../main_ljf,20,20,4,6546.450000
../main_ljf,20,20,5,6784.550000
../main_ljf,20,20,6,5796.200000
../main_ljf,20,20,7,6673.150000
../main_ljf,20,20,8,7844.200000
../main_ljf,20,20,9,8454.400000
../main_ljf,20,20,10,8254.250000
../main_ljf,20,20,11,7648.500000
../main_ljf,20,20,12,9307.250000
../main_ljf,20,20,13,7796.350000
../main_ljf,20,20,14,7154.400000
../main_ljf,20,20,15,7447.800000
../main_ljf,20,20,16,9044.000000
../main_ljf,20,20,17,9470.950000
../main_ljf,20,20,18,8355.800000
../main_ljf,20,20,19,10007.550000
../main_ljf,20,20,20,7972.000000
../main_ljf,20,20,21,7485.000000
../main_ljf,20,20,22,7071.050000
../main_ljf,20,20,23,5971.000000
../main_ljf,20,20,24,8310.100000
../main_ljf,20,20,25,7792.450000
../main_ljf,20,20,26,6372.200000
../main_ljf,20,20,27,9430.600000
../main_ljf,20,20,28,6403.400000
../main_ljf,20,20,29,7050.050000
../main_ljf,20,20,30,8576.350000
../main_ljf,30,20,1,12401.166667
../main_ljf,30,20,2,12533.266667
../main_ljf,30,20,3,11136.933333
../main_ljf,30,20,4,13365.466667
../main_ljf,30,20,5,14392.366667
../main_ljf,30,20,6,11457.000000
../main_ljf,30,20,7,13216.733333
../main_ljf,30,20,8,10694.300000
../main_ljf,30,20,9,10711.000000
../main_ljf,30,20,10,10968.633333
../main_ljf,30,20,11,11460.166667
../main_ljf,30,20,12,13463.766667
../main_ljf,30,20,13,12139.900000
../main_ljf,30,20,14,11159.933333
../main_ljf,30,20,15,15138.133333
../main_ljf,30,20,16,13345.100000
../main_ljf,30,20,17,11510.966667
../main_ljf,30,20,18,15570.600000
../main_ljf,30,20,19,13435.200000
../main_ljf,30,20,20,14171.933333
../main_ljf,30,20,21,13936.233333
../main_ljf,30,20,22,12396.066667
../main_ljf,30,20,23,10413.466667
../main_ljf,30,20,24,11409.800000
../main_ljf,30,20,25,11703.600000
../main_ljf,30,20,26,10966.100000
../main_ljf,30,20,27,15791.600000
../main_ljf,30,20,28,11087.333333
../main_ljf,30,20,29,11242.766667
../main_ljf,30,20,30,15445.700000
../main_ljf,40,20,1,17831.125000
../main_ljf,40,20,2,16540.250000
../main_ljf,40,20,3,17925.650000
../main_ljf,40,20,4,17799.200000
../main_ljf,40,20,5,17548.875000
../main_ljf,40,20,6,14682.025000
../main_ljf,40,20,7,16506.300000
../main_ljf,40,20,8,17986.550000
../main_ljf,40,20,9,17218.275000
../main_ljf,40,20,10,18573.475000
../main_ljf,40,20,11,20346.775000
../main_ljf,40,20,12,12905.550000
